dato,defensiv,offensiv
2005-02-07,53.58725357055664,81.01941680908203
2005-02-08,53.567413330078125,81.11384582519531
2005-02-09,53.66641616821289,80.506591796875
2005-02-10,53.626773834228516,80.7967300415039
2005-02-11,53.60044479370117,81.4917221069336
2005-02-14,53.574058532714844,81.43099212646484
2005-02-15,53.5806770324707,81.73468017578125
2005-02-16,53.55423355102539,81.78863525390625
2005-02-17,53.5806770324707,81.12737274169922
2005-02-18,53.508052825927734,81.2353286743164
2005-02-22,53.52791213989258,80.02749633789062
2005-02-23,53.52126693725586,80.6010513305664
2005-02-24,53.508052825927734,81.13412475585938
2005-02-25,53.48165512084961,81.9371109008789
2005-02-28,53.448699951171875,81.39724731445312
2005-03-01,53.437442779541016,81.8021240234375
2005-03-02,53.47053909301758,81.76163482666016
2005-03-03,53.49034118652344,81.79537963867188
2005-03-04,53.49034118652344,82.81432342529297
2005-03-07,53.47053909301758,82.8547592163086
2005-03-08,53.47053909301758,82.54440307617188
2005-03-09,53.45069885253906,81.62671661376953
2005-03-10,53.41106414794922,81.80885314941406
2005-03-11,53.39775848388672,81.2353286743164
2005-03-14,53.37800216674805,81.74142456054688
2005-03-15,53.35816955566406,81.0666275024414
2005-03-16,53.4242057800293,80.37837219238281
2005-03-17,53.444087982177734,80.5403060913086
2005-03-18,53.4176139831543,80.30119323730469
2005-03-21,53.45069885253906,80.00314331054688
2005-03-22,53.35816955566406,79.19021606445312
2005-03-23,53.35151290893555,79.2579345703125
2005-03-24,53.36473846435547,79.35279846191406
2005-03-28,53.33834457397461,79.4679946899414
2005-03-29,53.37800216674805,78.93955993652344
2005-03-30,53.38459014892578,80.05731964111328
2005-03-31,53.45730209350586,79.90828704833984
2005-04-01,53.49039840698242,79.54927825927734
2005-04-04,53.49039840698242,79.68476104736328
2005-04-05,53.50370407104492,80.06410217285156
2005-04-06,53.54340744018555,80.34182739257812
2005-04-07,53.52350616455078,80.77537536621094
2005-04-08,53.51688766479492,79.93535614013672
2005-04-11,53.51688766479492,79.99633026123047
2005-04-12,53.55001449584961,80.40959167480469
2005-04-13,53.62956237792969,79.46118927001953
2005-04-14,53.67593002319336,78.42475128173828
2005-04-15,53.76202392578125,77.32731628417969
2005-04-18,53.73555374145508,77.56441497802734
2005-04-19,53.80182647705078,78.18084716796875
2005-04-20,53.7819709777832,77.0902099609375
2005-04-21,53.68917465209961,78.58735656738281
2005-04-22,53.70247268676758,78.2892837524414
2005-04-25,53.71570587158203,78.80408477783203
2005-04-26,53.70247268676758,78.03861999511719
2005-04-27,53.742210388183594,78.34345245361328
2005-04-28,53.788570404052734,77.3611831665039
2005-04-29,53.73555374145508,78.41118621826172
2005-05-02,53.74222183227539,78.85152435302734
2005-05-03,53.775455474853516,78.98698425292969
2005-05-04,53.79531478881836,79.59671020507812
2005-05-05,53.848480224609375,79.5695571899414
2005-05-06,53.72890090942383,79.31893157958984
2005-05-09,53.7023811340332,79.8134536743164
2005-05-10,53.74222183227539,78.98698425292969
2005-05-11,53.775455474853516,79.4205551147461
2005-05-12,53.801963806152344,78.54670715332031
2005-05-13,53.86174774169922,78.3908920288086
2005-05-16,53.848480224609375,79.12245178222656
2005-05-17,53.848480224609375,79.6509017944336
2005-05-18,53.90157699584961,80.47052764892578
2005-05-19,53.82190704345703,80.80924224853516
2005-05-20,53.82190704345703,80.69404602050781
2005-05-23,53.8551139831543,81.14118194580078
